ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,52,606,22,1,402,53,22,606,3,4,3,343,10,Loyal Customers
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,56,75,6,1,359,13,6,75,5,1,2,512,8,New Customers
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,56,106,9,3,676,34,9,106,4,2,2,422,8,Potential Loyalists
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,76,990,17,0,396,54,17,990,3,3,4,334,10,Others
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,55,1097,16,0,158,69,16,1097,2,3,4,234,9,At Risk
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,28,16,4,0,132,81,4,16,1,1,1,111,3,Hibernating
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,50,34,5,0,104,99,5,34,1,1,1,111,3,Hibernating
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,34,1711,16,0,672,3,16,1711,5,3,5,535,13,Potential Loyalists
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,67,438,17,2,168,61,17,438,2,3,3,233,8,Need Attention
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,75,7,1,537,65,7,75,2,1,2,212,5,About to Sleep
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,64,225,13,1,228,93,13,225,1,3,3,133,7,At Risk
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,72,18,4,2,603,24,4,18,4,1,1,411,6,New Customers
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,43,470,17,1,408,8,17,470,5,3,3,533,11,Potential Loyalists
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,43,91,9,2,442,72,9,91,2,2,2,222,6,Need Attention
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,33,2525,18,0,136,29,18,2525,4,4,5,445,13,Champions
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,74,504,19,1,532,33,19,504,4,4,3,443,11,Loyal Customers
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,67,235,11,1,540,68,11,235,2,2,3,223,7,Need Attention
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,63,1232,21,1,526,55,21,1232,3,4,5,345,12,Loyal Customers
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,66,88,12,2,422,76,12,88,2,3,2,232,7,Need Attention
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,17,4,1,52,17,4,17,5,1,1,511,7,New Customers
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,39,24,5,1,331,94,5,24,1,1,1,111,3,Hibernating
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,59,60,7,2,311,86,7,60,1,1,2,112,4,Hibernating
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,72,1020,26,1,308,25,26,1020,4,5,4,454,13,Champions
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,62,155,10,1,570,22,10,155,4,2,2,422,8,Potential Loyalists
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,50,51,5,2,122,15,5,51,5,1,1,511,7,New Customers
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,54,1812,16,0,554,35,16,1812,4,3,5,435,12,Potential Loyalists
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,55,1461,25,1,589,81,25,1461,1,5,5,155,11,Cannot Lose Them
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,64,96,6,1,70,55,6,96,3,1,2,312,6,Promising
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,72,160,9,1,132,94,9,160,1,2,2,122,5,At Risk
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,139,10,2,433,50,10,139,3,2,2,322,7,Promising
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,56,908,22,1,434,64,22,908,2,4,4,244,10,At Risk
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,59,183,8,1,301,91,8,183,1,2,2,122,5,At Risk
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,55,1161,19,1,455,11,19,1161,5,4,4,544,13,Champions
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,52,988,14,0,85,72,14,988,2,3,4,234,9,At Risk
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,63,1072,27,1,658,6,27,1072,5,5,4,554,14,Champions
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,47,174,12,2,291,0,12,174,5,3,2,532,10,Potential Loyalists
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,65,758,22,1,520,66,22,758,2,4,4,244,10,At Risk
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,66,195,11,1,180,42,11,195,3,2,2,322,7,Promising
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,45,31,6,1,627,60,6,31,2,1,1,211,4,About to Sleep
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,67,1084,17,0,316,64,17,1084,2,3,4,234,9,At Risk
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,68,685,22,1,494,87,22,685,1,4,4,144,9,At Risk
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,59,1672,26,0,219,96,26,1672,1,5,5,155,11,Cannot Lose Them
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,34,43,6,0,243,1,6,43,5,1,1,511,7,New Customers
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,67,49,5,2,133,54,5,49,3,1,1,311,5,Promising
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,59,133,9,1,403,53,9,133,3,2,2,322,7,Promising
5644,1957,Graduation,Together,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,67,363,15,1,260,96,15,363,1,3,3,133,7,At Risk
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,69,545,18,1,440,58,18,545,3,4,3,343,10,Loyal Customers
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,52,1065,31,1,245,12,31,1065,5,5,4,554,14,Champions
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,55,2047,21,0,474,78,21,2047,2,4,5,245,11,Cannot Lose Them
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,52,296,15,2,606,64,15,296,2,3,3,233,8,Need Attention
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,49,140,11,2,366,26,11,140,4,2,2,422,8,Potential Loyalists
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,59,530,17,1,347,8,17,530,5,3,3,533,11,Potential Loyalists
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,61,152,13,2,690,49,13,152,3,3,2,332,8,Need Attention
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,33,1598,24,0,266,56,24,1598,3,5,5,355,13,Loyal Customers
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,61,114,8,1,526,55,8,114,3,2,2,322,7,Promising
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,38,101,10,1,676,25,10,101,4,2,2,422,8,Potential Loyalists
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,25,4,1,280,50,4,25,3,1,1,311,5,Promising
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,67,789,22,0,519,84,22,789,1,4,4,144,9,At Risk
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,43,87,7,2,334,30,7,87,4,1,2,412,7,New Customers
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,66,90,11,2,280,81,11,90,1,2,2,122,5,At Risk
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,65,1215,20,1,427,74,20,1215,2,4,5,245,11,Cannot Lose Them
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,69,811,22,0,260,76,22,811,2,4,4,244,10,At Risk
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,38,61,7,1,615,36,7,61,4,1,2,412,7,New Customers
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,49,405,18,1,318,64,18,405,2,4,3,243,9,At Risk
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,69,72,9,2,91,62,9,72,2,2,2,222,6,Need Attention
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,53,189,14,2,499,53,14,189,3,3,2,332,8,Need Attention
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,38,40,5,1,365,86,5,40,1,1,1,111,3,Hibernating
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,46,63,10,1,140,15,10,63,5,2,2,522,9,Potential Loyalists
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,41,52,7,1,465,67,7,52,2,1,1,211,4,About to Sleep
6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,48,39,5,1,58,47,5,39,3,1,1,311,5,Promising
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,53,805,25,1,34,47,25,805,3,5,4,354,12,Loyal Customers
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,68,130,8,1,73,81,8,130,1,2,2,122,5,At Risk
9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,52,1631,24,0,268,98,24,1631,1,5,5,155,11,Cannot Lose Them
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,34,5,1,360,56,5,34,3,1,1,311,5,Promising
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,72,152,12,2,212,48,12,152,3,3,2,332,8,Need Attention
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,21,5,1,162,18,5,21,5,1,1,511,7,New Customers
1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,57,71,7,3,269,74,7,71,2,1,2,212,5,About to Sleep
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,62,899,23,1,36,68,23,899,2,5,4,254,11,Cannot Lose Them
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,77,711,10,0,70,36,10,711,4,2,4,424,10,Potential Loyalists
1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,46,351,16,1,694,90,16,351,1,3,3,133,7,At Risk
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,53,8,15,0,42,65,15,8,2,3,1,231,6,Others
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,32,119,11,1,573,63,11,119,2,2,2,222,6,Need Attention
803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,56,21,4,2,450,82,4,21,1,1,1,111,3,Hibernating
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,10,4,1,97,63,4,10,2,1,1,211,4,About to Sleep
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,49,973,27,1,36,55,27,973,3,5,4,354,12,Loyal Customers
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,59,1536,13,0,306,64,13,1536,2,3,5,235,10,Others
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,72,992,28,2,348,51,28,992,3,5,4,354,12,Loyal Customers
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,57,1529,34,1,492,97,34,1529,1,5,5,155,11,Cannot Lose Them
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,52,860,17,1,290,92,17,860,1,3,4,134,8,At Risk
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,61,928,23,1,254,51,23,928,3,5,4,354,12,Loyal Customers
6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,54,418,18,2,699,72,18,418,2,4,3,243,9,At Risk
9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,69,587,16,1,695,39,16,587,4,3,3,433,10,Potential Loyalists
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,49,641,19,1,48,49,19,641,3,4,4,344,11,Loyal Customers
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,48,23,4,2,102,21,4,23,4,1,1,411,6,New Customers
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,55,2279,23,0,317,91,23,2279,1,5,5,155,11,Cannot Lose Them
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,51,49,6,2,41,37,6,49,4,1,1,411,6,New Customers
3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,41,1779,17,0,403,98,17,1779,1,3,5,135,9,Others
6049,1982,Master,Together,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,42,1804,27,0,206,85,27,1804,1,5,5,155,11,Cannot Lose Them
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,64,48,8,2,358,40,8,48,3,2,1,321,6,Promising
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,72,83,7,2,115,2,7,83,5,1,2,512,8,New Customers
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,49,1862,17,0,264,78,17,1862,2,3,5,235,10,Others
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,61,793,29,2,643,41,29,793,3,5,4,354,12,Loyal Customers
11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,54,84,9,1,506,94,9,84,1,2,2,122,5,At Risk
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,76,183,10,1,313,10,10,183,5,2,2,522,9,Potential Loyalists
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,66,1383,19,0,8,73,19,1383,2,4,5,245,11,Cannot Lose Them
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,80,999,16,0,83,22,16,999,4,3,4,434,11,Potential Loyalists
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,61,825,24,1,523,30,24,825,4,5,4,454,13,Champions
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,52,246,14,1,672,21,14,246,4,3,3,433,10,Potential Loyalists
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,58,610,25,2,467,51,25,610,3,5,3,353,11,Loyal Customers
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,56,76,9,1,585,97,9,76,1,2,2,122,5,At Risk
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,53,1286,22,1,488,56,22,1286,3,4,5,345,12,Loyal Customers
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,49,30,4,1,195,4,4,30,5,1,1,511,7,New Customers
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,60,99,8,3,544,77,8,99,2,2,2,222,6,Need Attention
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,46,1192,22,0,646,95,22,1192,1,4,5,145,10,Cannot Lose Them
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,49,362,18,1,212,36,18,362,4,4,3,443,11,Loyal Customers
3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,41,2130,19,0,689,13,19,2130,5,4,5,545,14,Champions
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,53,1229,28,0,680,90,28,1229,1,5,5,155,11,Cannot Lose Them
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,67,38,6,2,647,49,6,38,3,1,1,311,5,Promising
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,73,485,17,0,343,18,17,485,5,3,3,533,11,Potential Loyalists
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,73,434,13,0,601,89,13,434,1,3,3,133,7,At Risk
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,44,5,1,472,43,5,44,3,1,1,311,5,Promising
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,52,496,18,1,583,82,18,496,1,4,3,143,8,At Risk
2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,55,78,7,2,386,84,7,78,1,1,2,112,4,Hibernating
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,52,2346,23,0,504,80,23,2346,1,5,5,155,11,Cannot Lose Them
378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,53,794,21,0,546,68,21,794,2,4,4,244,10,At Risk
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,17,4,0,297,12,4,17,5,1,1,511,7,New Customers
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,53,26,5,1,333,75,5,26,2,1,1,211,4,About to Sleep
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,51,76,8,1,103,10,8,76,5,2,2,522,9,Potential Loyalists
7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,47,15,4,2,204,91,4,15,1,1,1,111,3,Hibernating
2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,61,62,7,2,78,21,7,62,4,1,2,412,7,New Customers
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,70,198,10,1,92,28,10,198,4,2,2,422,8,Potential Loyalists
