ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Education_Level,Family_Size,Has_Children,Avg_Order_Value,Purchase_Frequency_Rate,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Campaign_Acceptance_Rate,Has_Complained,Engagement_Score,CLV_Estimate,Customer_Value_Score,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Final_ML_Cluster
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,72,83,7,2,115,2,7,83,5,1,2,512,8,New Customers,3,3,1,10.375,0.0603448275862069,0.5476190476190477,0.1428571428571428,4,0.6904761904761905,0.25,0.25,0.1666666666666666,0,10.4,72.625,41.66666666666667,0,1,1,0,0,1,0,0,0
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,49,1862,17,0,264,78,17,1862,2,3,5,235,10,Others,3,1,0,103.44444444444444,0.0641509433962264,0.4814814814814814,0.2308105206655931,6,0.8121309715512615,0.2222222222222222,0.3333333333333333,0.6666666666666666,0,25.2,1758.5555555555554,58.333333333333336,1,1,1,0,0,0,1,0,1
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,61,793,29,2,643,41,29,793,3,5,4,354,12,Loyal Customers,5,4,1,26.433333333333334,0.0450310559006211,0.6158690176322418,0.1914357682619647,6,0.8173803526448362,0.3,0.2,0.1666666666666666,0,32.6,1350.4174429223744,75.0,0,1,1,0,1,0,0,2,0
11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,54,84,9,1,506,94,9,84,1,2,2,122,5,At Risk,3,3,1,8.4,0.0177514792899408,0.2941176470588235,0.1058823529411764,6,0.4705882352941176,0.2,0.3,0.0,0,10.4,104.80438356164386,16.666666666666664,0,0,0,0,0,1,0,1,0
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,76,183,10,1,313,10,10,183,5,2,2,522,9,Potential Loyalists,5,3,1,16.636363636363637,0.0318471337579617,0.7880434782608695,0.1793478260869565,6,0.9782608695652174,0.3636363636363636,0.3636363636363636,0.0,0,11.2,166.36363636363637,50.0,0,1,0,0,0,1,0,0,0
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,66,1383,19,0,8,73,19,1383,2,4,5,245,11,Cannot Lose Them,2,1,0,69.15,2.111111111111111,0.4552023121387283,0.4414739884393063,6,0.9284682080924856,0.3,0.3,0.0,0,19.4,1313.85,66.66666666666666,1,1,0,0,0,0,1,-1,1
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,80,999,16,0,83,22,16,999,4,3,4,434,11,Potential Loyalists,3,2,0,58.76470588235294,0.1904761904761904,0.76,0.104,6,0.914,0.4117647058823529,0.2352941176470588,0.1666666666666666,0,18.8,940.2352941176472,66.66666666666666,0,1,1,0,0,0,1,0,1
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,61,825,24,1,523,30,24,825,4,5,4,454,13,Champions,4,2,1,33.0,0.0458015267175572,0.5084745762711864,0.2251815980629539,6,0.9164648910411622,0.2,0.52,0.0,0,24.6,1134.8383561643836,83.33333333333334,0,1,0,0,0,0,0,0,0
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,52,246,14,1,672,21,14,246,4,3,3,433,10,Potential Loyalists,3,2,1,16.4,0.0208023774145616,0.5060728744939271,0.2105263157894736,6,0.728744939271255,0.3333333333333333,0.2666666666666666,0.3333333333333333,0,19.6,422.7156164383561,58.333333333333336,0,1,1,0,0,1,0,0,0
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,58,610,25,2,467,51,25,610,3,5,3,353,11,Loyal Customers,4,4,1,23.46153846153846,0.0534188034188034,0.7594108019639935,0.1047463175122749,5,0.8756137479541735,0.3461538461538461,0.2692307692307692,0.0,0,26.6,750.4478398314014,66.66666666666666,0,1,0,0,1,1,0,2,0
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,56,76,9,1,585,97,9,76,1,2,2,122,5,At Risk,4,2,1,7.6,0.015358361774744,0.0779220779220779,0.3766233766233766,6,0.6103896103896104,0.2,0.3,0.0,0,10.6,109.62739726027397,16.666666666666664,0,0,0,0,0,1,0,1,0
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,53,1286,22,1,488,56,22,1286,3,4,5,345,12,Loyal Customers,3,3,1,55.91304347826087,0.0449897750511247,0.846930846930847,0.0745920745920745,6,0.933954933954934,0.1304347826086956,0.4782608695652174,0.1666666666666666,0,25.6,1644.609410363311,75.0,1,1,1,0,0,0,1,0,1
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,49,30,4,1,195,4,4,30,5,1,1,511,7,New Customers,4,3,1,6.0,0.0204081632653061,0.0967741935483871,0.3548387096774194,6,0.5161290322580645,0.2,0.4,0.1666666666666666,0,7.2,24.0,33.33333333333333,0,1,1,0,0,1,0,0,0
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,60,99,8,3,544,77,8,99,2,2,2,222,6,Need Attention,3,5,1,11.0,0.0146788990825688,0.24,0.27,5,0.59,0.3333333333333333,0.3333333333333333,0.0,1,9.4,131.15616438356165,25.0,0,1,0,0,0,1,0,-1,0
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,46,1192,22,0,646,95,22,1192,1,4,5,145,10,Cannot Lose Them,3,1,0,51.82608695652174,0.0340030911901081,0.6177703269069572,0.0888516345347862,6,0.7527242246437552,0.2608695652173913,0.391304347826087,0.1666666666666666,0,24.6,2017.9516378796905,58.333333333333336,1,0,1,0,0,0,1,1,1
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,49,362,18,1,212,36,18,362,4,4,3,443,11,Loyal Customers,3,3,1,19.05263157894737,0.0845070422535211,0.699724517906336,0.1955922865013774,5,0.90633608815427,0.2631578947368421,0.3684210526315789,0.0,0,19.0,342.94736842105266,66.66666666666666,0,1,0,0,0,1,0,0,0
3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,41,2130,19,0,689,13,19,2130,5,4,5,545,14,Champions,3,2,0,106.5,0.0275362318840579,0.3833880807132802,0.3223838573439699,6,0.7738151102768653,0.2,0.4,0.3333333333333333,0,23.4,3819.702739726027,91.66666666666666,1,1,1,0,0,0,1,0,1
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,53,1229,28,0,680,90,28,1229,1,5,5,155,11,Cannot Lose Them,2,1,0,42.37931034482759,0.0411160058737151,0.5040650406504065,0.1943089430894309,6,0.7788617886178861,0.3103448275862069,0.3448275862068966,0.5,0,35.4,2210.690599905527,66.66666666666666,1,1,1,0,0,0,1,-1,1
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,67,38,6,2,647,49,6,38,3,1,1,311,5,Promising,5,4,1,5.428571428571429,0.0092592592592592,0.3333333333333333,0.5128205128205128,4,0.8461538461538461,0.1428571428571428,0.4285714285714285,0.0,0,7.8,57.73620352250489,16.666666666666664,0,1,0,0,0,1,0,0,0
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,73,485,17,0,343,18,17,485,5,3,3,533,11,Potential Loyalists,4,2,0,26.944444444444443,0.0494186046511627,0.2325102880658436,0.419753086419753,6,0.7222222222222222,0.3888888888888889,0.3888888888888889,0.0,0,18.6,458.05555555555554,66.66666666666666,0,1,0,0,0,1,0,0,0
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,73,434,13,0,601,89,13,434,1,3,3,133,7,At Risk,1,2,0,31.0,0.021594684385382,0.0160919540229885,0.1793103448275862,6,0.5011494252873563,0.2857142857142857,0.3571428571428571,0.0,0,14.4,663.5698630136986,33.33333333333333,0,1,0,0,0,1,0,0,0
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,44,5,1,472,43,5,44,3,1,1,311,5,Promising,3,2,1,7.333333333333333,0.0105708245243128,0.3555555555555555,0.4,6,0.8,0.1666666666666666,0.5,0.0,0,6.4,47.41552511415525,16.666666666666664,0,1,0,0,0,1,0,0,0
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,52,496,18,1,583,82,18,496,1,4,3,143,8,At Risk,5,3,1,26.105263157894736,0.0308219178082191,0.9295774647887324,0.0482897384305835,4,0.9899396378269618,0.4736842105263157,0.2631578947368421,0.3333333333333333,0,23.4,750.5441961067052,41.66666666666667,0,1,1,0,0,0,0,0,0
2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,55,78,7,2,386,84,7,78,1,1,2,112,4,Hibernating,2,4,1,9.75,0.0180878552971576,0.2784810126582278,0.1265822784810126,6,0.4810126582278481,0.125,0.25,0.0,0,7.8,72.17671232876712,8.333333333333332,0,1,0,0,0,1,0,0,0
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,52,2346,23,0,504,80,23,2346,1,5,5,155,11,Cannot Lose Them,4,2,0,97.75,0.0455445544554455,0.4124414145717938,0.3587558585428206,6,0.8295696634000852,0.2083333333333333,0.4166666666666667,0.6666666666666666,0,31.4,3104.432876712329,66.66666666666666,1,1,1,0,0,0,1,0,1
378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,53,794,21,0,546,68,21,794,2,4,4,244,10,At Risk,3,2,0,36.09090909090909,0.0383912248628884,0.3559748427672956,0.189937106918239,6,0.610062893081761,0.3181818181818182,0.4545454545454545,0.0,0,22.2,1133.7489414694896,58.333333333333336,0,1,0,0,0,0,1,0,1
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,17,4,0,297,12,4,17,5,1,1,511,7,New Customers,3,2,0,3.4,0.0134228187919463,0.0555555555555555,0.2777777777777778,5,0.6666666666666666,0.2,0.4,0.0,0,5.4,13.6,33.33333333333333,0,1,0,0,0,1,0,0,0
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,53,26,5,1,333,75,5,26,2,1,1,211,4,About to Sleep,3,2,1,4.333333333333333,0.0149700598802395,0.5185185185185185,0.2592592592592592,6,0.8518518518518519,0.3333333333333333,0.3333333333333333,0.0,0,6.8,21.666666666666664,8.333333333333332,0,1,0,0,0,1,0,0,0
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,51,76,8,1,103,10,8,76,5,2,2,522,9,Potential Loyalists,2,3,1,8.444444444444445,0.0769230769230769,0.3896103896103896,0.3116883116883117,6,0.7792207792207793,0.2222222222222222,0.4444444444444444,0.0,0,9.0,67.55555555555556,50.0,0,1,0,0,0,1,0,0,0
7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,47,15,4,2,204,91,4,15,1,1,1,111,3,Hibernating,5,3,1,3.0,0.0195121951219512,0.25,0.3125,4,0.5625,0.2,0.4,0.0,0,5.4,12.0,0.0,0,0,0,0,0,1,0,1,0
2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,61,62,7,2,78,21,7,62,4,1,2,412,7,New Customers,5,3,1,7.75,0.0886075949367088,0.8253968253968254,0.1428571428571428,3,0.9682539682539684,0.125,0.5,0.0,0,7.8,54.25,33.33333333333333,0,1,0,0,0,1,0,0,0
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,70,198,10,1,92,28,10,198,4,2,2,422,8,Potential Loyalists,4,3,1,18.0,0.1075268817204301,0.3115577889447236,0.2864321608040201,6,0.6934673366834171,0.1818181818181818,0.4545454545454545,0.0,0,10.4,180.0,41.66666666666667,0,1,0,0,0,1,0,0,0
1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,46,49,5,1,247,97,5,49,1,1,1,111,3,Hibernating,5,3,1,8.166666666666666,0.0201612903225806,0.4,0.28,5,0.74,0.3333333333333333,0.3333333333333333,0.0,0,6.8,40.83333333333333,0.0,0,0,0,0,0,1,0,1,0
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,58,802,25,1,370,49,25,802,3,5,4,354,12,Loyal Customers,3,3,1,30.846153846153847,0.0673854447439353,0.6787048567870486,0.1419676214196762,6,0.8667496886674969,0.2692307692307692,0.4230769230769231,0.1666666666666666,0,28.0,781.7175974710223,75.0,0,1,1,0,0,0,0,0,0
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,78,1736,15,0,130,14,15,1736,5,3,5,535,13,Potential Loyalists,3,2,0,108.5,0.1145038167938931,0.3212435233160621,0.3580886586067933,6,0.798503166378814,0.25,0.25,0.3333333333333333,0,19.2,1627.5,83.33333333333334,1,1,1,0,0,0,1,0,1
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,46,57,10,2,549,5,10,57,5,2,2,522,9,Potential Loyalists,3,3,1,5.181818181818182,0.0181818181818181,0.1034482758620689,0.0689655172413793,6,0.396551724137931,0.1818181818181818,0.2727272727272727,0.0,0,11.2,77.94022415940223,50.0,0,1,0,0,1,1,0,2,0
6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,71,2302,18,0,482,62,18,2302,2,4,5,245,11,Cannot Lose Them,3,2,0,121.15789473684212,0.0372670807453416,0.4824142422926617,0.3430308293530178,6,0.8949196699956579,0.2631578947368421,0.2631578947368421,0.6666666666666666,0,26.4,2879.906560922855,66.66666666666666,1,1,1,0,0,0,1,0,1
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,39,37,6,0,131,83,6,37,1,1,1,111,3,Hibernating,2,2,0,5.285714285714286,0.0454545454545454,0.1052631578947368,0.2105263157894736,6,0.4736842105263157,0.2857142857142857,0.4285714285714285,0.0,0,7.4,31.714285714285715,0.0,0,1,0,0,0,1,0,0,0
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,54,310,16,2,489,48,16,310,3,3,3,333,9,Need Attention,3,3,1,18.235294117647054,0.0326530612244898,0.5884244372990354,0.2090032154340836,6,0.8070739549839229,0.2941176470588235,0.2352941176470588,0.0,0,17.8,390.8847703464948,50.0,0,1,0,0,0,1,0,0,0
6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,45,1305,19,0,605,94,19,1305,1,4,5,145,10,Cannot Lose Them,3,2,0,65.25,0.0313531353135313,0.4180704441041347,0.2879019908116386,6,0.777947932618683,0.25,0.4,0.1666666666666666,0,21.6,2054.928082191781,58.333333333333336,1,0,1,0,0,0,1,3,1
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,58,832,26,1,366,61,26,832,2,5,4,254,11,Cannot Lose Them,3,3,1,30.814814814814813,0.0708446866485013,0.7274909963985594,0.1860744297719087,5,0.9255702280912363,0.3703703703703703,0.2962962962962963,0.0,0,27.4,803.3802130898022,66.66666666666666,0,1,0,0,0,0,0,0,0
3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,48,401,19,2,452,70,19,401,2,4,3,243,9,At Risk,3,4,1,20.05,0.0419426048565121,0.6616915422885572,0.126865671641791,6,0.8084577114427861,0.35,0.25,0.0,0,20.6,471.7517808219178,50.0,0,1,0,0,0,1,0,0,0
4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,59,1501,23,0,37,43,23,1501,3,5,5,355,13,Loyal Customers,5,2,0,62.54166666666666,0.6052631578947368,0.7603195739014648,0.1657789613848202,6,0.951398135818908,0.2083333333333333,0.5,0.3333333333333333,0,27.4,1438.4583333333333,83.33333333333334,1,1,1,0,0,0,1,0,1
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,42,1189,28,0,166,23,28,1189,4,5,5,455,14,Champions,3,2,0,41.0,0.1676646706586826,0.9025210084033614,0.0579831932773109,3,0.9605042016806724,0.3448275862068966,0.4482758620689655,0.8333333333333334,0,39.2,1148.0,91.66666666666666,1,1,1,0,0,0,1,-1,1
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,52,1194,32,1,342,37,32,1194,4,5,5,455,14,Champions,3,3,1,36.18181818181818,0.0932944606413994,0.6451882845188285,0.1288702928870292,6,0.8192468619246862,0.3333333333333333,0.3636363636363636,0.0,0,33.2,1157.8181818181818,91.66666666666666,1,1,0,0,0,0,1,0,1
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,64,656,21,1,149,50,21,656,3,4,4,344,11,Loyal Customers,5,3,1,29.818181818181817,0.14,0.5646879756468798,0.2876712328767123,5,0.852359208523592,0.2272727272727272,0.4545454545454545,0.0,0,21.8,626.1818181818181,66.66666666666666,0,1,0,0,0,0,0,0,0
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,68,1540,23,0,583,78,23,1540,2,5,5,255,12,Cannot Lose Them,4,1,0,64.16666666666667,0.0393835616438356,0.3608046722907203,0.4652822842310188,5,0.962362102530824,0.2916666666666667,0.4166666666666667,0.0,0,23.8,2357.2899543379,75.0,1,1,0,0,0,0,1,0,1
10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,59,311,15,1,307,74,15,311,2,3,3,233,8,Need Attention,4,3,1,19.4375,0.0487012987012987,0.6474358974358975,0.2371794871794871,6,0.9198717948717948,0.375,0.3125,0.0,0,16.4,291.5625,41.66666666666667,0,1,0,0,0,1,0,0,0
7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,69,820,26,1,235,14,26,820,5,5,4,554,14,Champions,2,3,1,30.37037037037037,0.1101694915254237,0.2545676004872107,0.2545676004872107,6,0.559074299634592,0.1481481481481481,0.3703703703703703,0.0,0,26.4,789.6296296296297,91.66666666666666,0,1,0,0,0,0,0,0,0
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,35,274,14,1,169,77,14,274,2,3,3,233,8,Need Attention,2,3,1,18.266666666666666,0.0823529411764705,0.1272727272727272,0.4036363636363636,6,0.6618181818181819,0.2,0.4666666666666667,0.0,0,14.8,255.7333333333333,41.66666666666667,0,1,0,0,0,1,0,0,0
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,62,57,9,2,435,39,9,57,4,2,2,422,8,Potential Loyalists,5,3,1,5.7,0.0206422018348623,0.6379310344827587,0.293103448275862,3,0.9310344827586208,0.3,0.3,0.0,0,10.8,61.13835616438357,41.66666666666667,0,1,0,0,0,1,0,0,0
4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,59,448,17,1,271,89,17,448,1,3,3,133,7,At Risk,3,3,1,24.88888888888889,0.0625,0.3808463251670378,0.1625835189309576,6,0.6748329621380846,0.1666666666666666,0.4444444444444444,0.0,0,17.8,423.1111111111112,33.33333333333333,0,1,0,0,0,1,0,0,0
4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,44,5,2,19,62,5,44,2,1,1,211,4,About to Sleep,2,4,1,7.333333333333333,0.25,0.2666666666666666,0.4444444444444444,6,0.7777777777777778,0.1666666666666666,0.5,0.0,0,6.4,36.66666666666666,8.333333333333332,0,1,0,0,0,1,0,0,0
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,52,102,8,2,335,59,8,102,3,2,2,322,7,Promising,3,4,1,11.333333333333334,0.0238095238095238,0.4271844660194174,0.203883495145631,5,0.6893203883495146,0.3333333333333333,0.3333333333333333,0.0,0,9.4,90.66666666666669,33.33333333333333,0,1,0,0,0,1,0,0,0
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,40,61,5,1,148,68,5,61,2,1,2,212,5,About to Sleep,3,3,1,10.166666666666666,0.0335570469798657,0.3225806451612903,0.1451612903225806,6,0.532258064516129,0.1666666666666666,0.3333333333333333,0.0,0,5.8,50.83333333333333,16.666666666666664,0,1,0,0,0,1,0,0,0
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,64,1643,27,0,433,13,27,1643,5,5,5,555,15,Champions,4,2,0,58.67857142857143,0.0622119815668202,0.4738442822384428,0.3266423357664234,6,0.8211678832116789,0.1785714285714285,0.4285714285714285,0.0,0,27.6,1879.4826810176123,100.0,1,1,0,0,0,0,1,0,1
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,66,397,15,1,388,37,15,397,4,3,3,433,10,Potential Loyalists,4,3,1,24.8125,0.0385604113110539,0.4271356783919598,0.2437185929648241,6,0.7311557788944724,0.375,0.3125,0.0,0,16.2,395.6404109589041,58.333333333333336,0,1,0,0,0,1,0,0,0
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,56,1121,26,1,173,36,26,1121,4,5,4,454,13,Champions,3,3,1,41.51851851851852,0.1494252873563218,0.4376114081996435,0.2058823529411764,6,0.7433155080213903,0.1851851851851851,0.4444444444444444,0.1666666666666666,0,28.2,1079.4814814814815,83.33333333333334,1,1,1,0,0,0,1,0,1
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,47,473,16,2,664,28,16,473,4,3,3,433,10,Potential Loyalists,3,3,1,27.823529411764707,0.0240601503759398,0.3649789029535865,0.2257383966244725,6,0.6054852320675106,0.4117647058823529,0.1764705882352941,0.3333333333333333,1,21.8,809.8552780016116,58.333333333333336,0,1,1,0,0,1,0,-1,0
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,50,50,8,1,92,2,8,50,5,2,1,521,8,Potential Loyalists,1,3,1,5.555555555555555,0.086021505376344,0.1372549019607843,0.2549019607843137,5,0.7058823529411765,0.3333333333333333,0.3333333333333333,0.0,0,9.6,44.44444444444444,41.66666666666667,0,1,0,0,0,1,0,0,0
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,62,1678,28,1,500,17,28,1678,5,5,5,555,15,Champions,4,3,1,57.86206896551724,0.0558882235528942,0.7176891006551519,0.1399642644431209,5,0.8689696247766527,0.2068965517241379,0.4482758620689655,0.0,0,29.4,2219.36702881436,100.0,1,1,0,0,0,0,1,0,1
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,42,58,7,0,72,86,7,58,1,1,2,112,4,Hibernating,3,2,0,7.25,0.0958904109589041,0.1694915254237288,0.423728813559322,6,0.6949152542372882,0.375,0.375,0.0,0,8.4,50.75,8.333333333333332,0,1,0,0,0,1,0,0,0
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,49,170,9,1,277,54,9,170,3,2,2,322,7,Promising,5,3,1,17.0,0.0323741007194244,0.5672514619883041,0.2573099415204678,6,0.8596491228070176,0.3,0.4,0.0,0,10.0,153.0,33.33333333333333,0,1,0,0,0,1,0,0,0
