ID,Age,Education,Marital_Status,Income,Children,Kidhome,Teenhome,Family_Size,Has_Children,Recency,R_Score,R_Value,F_Score,F_Value,M_Score,M_Value,RFM_Score,RFM_Segment,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,Total_Purchases,Avg_Order_Value,Purchase_Frequency_Rate,NumWebVisitsMonth,Campaign_Acceptance_Rate,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Has_Complained,Engagement_Score,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,CLV_Estimate,Customer_Value_Score,Customer_Segment,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,Customer_Tenure_Days,Dt_Customer,Stability_Score,PCA1,PCA2,PCA1_3D,PCA2_3D,PCA3_3D,Cluster,Customer_Since,Enrollment_Year,Enrollment_Month,Enrollment_Quarter,Enrollment_Month_Name,Age_Group,Income_Group,Spending_Group,Tenure_Years,Tenure_Group,Cluster_ID,Cluster_Name,Value_Tier,Engagement_Level,Recency_Category,Purchase_Frequency,Preferred_Channel,Top_Product_Category
1328,42,2n Cycle,Married,57937.0,1,0,1,3,1,56,3,56,4,20,4,683,11,344,261,42,144,55,48,133,683,4,4,9,3,20,32.523809523809526,0.1492537313432835,3,0.0,0,0,0,0,0,0,0,0,20.6,0.3815789473684211,0.2105263157894736,6,0.672514619883041,0.1904761904761904,0.4285714285714285,650.4761904761905,66.66666666666666,Loyal Customers,0,1,0,0,0,133,2014-02-16,1.0,6311.708168786245,-313.0547982553089,6311.708168786245,-313.0547982553089,-176.91914619525448,Loyal Customers,2014-02-16,2014,2,1,February,36-45,$50-70K,Medium,0.4,<1 Year,Loyal Customers,Segment Loyal Customers,Gold,,Last Quarter,Regular,Store,Wines
8405,45,Graduation,Divorced,68274.0,2,1,1,3,1,83,1,83,3,13,3,305,7,133,135,25,51,23,25,46,305,4,2,5,2,13,21.785714285714285,0.0476190476190476,3,0.0,0,0,0,0,0,0,0,0,13.6,0.4411764705882353,0.1666666666666666,6,0.6830065359477124,0.2857142857142857,0.3571428571428571,283.2142857142857,33.33333333333333,At Risk,0,1,0,0,0,272,2013-09-30,0.9,16606.687163153576,-1410.4581374982508,16606.687163153576,-1410.4581374982508,170.34466569692472,At Risk,2013-09-30,2013,9,3,September,36-45,$50-70K,Low,0.7,<1 Year,At Risk,Segment At Risk,Silver,,Last Quarter,Occasional,Store,Wines
6515,47,Graduation,Together,39771.0,1,1,0,3,1,92,1,92,1,6,1,50,3,111,6,2,18,2,8,14,50,2,0,3,1,6,7.142857142857143,0.029126213592233,4,0.0,0,0,0,0,0,0,0,0,6.8,0.1176470588235294,0.3529411764705882,6,0.5098039215686274,0.2857142857142857,0.4285714285714285,42.85714285714286,0.0,Hibernating,0,0,0,0,0,205,2013-12-06,1.0,-11886.605451646516,-560.1954338442833,-11886.605451646516,-560.1954338442833,-18.302126389597674,Hibernating,2013-12-06,2013,12,4,December,46-55,$30-50K,Very Low,0.6,<1 Year,Hibernating,Segment Hibernating,Bronze,High,Last 6 Months,Occasional,Store,Meat
2882,49,2n Cycle,Divorced,67893.0,1,0,1,2,1,31,4,31,3,16,4,995,11,434,711,28,142,49,18,47,995,3,2,9,2,16,58.52941176470589,0.0251177394034536,8,0.0,0,0,0,0,0,0,0,0,17.6,0.713855421686747,0.142570281124498,6,0.9056224899598394,0.1764705882352941,0.5294117647058824,1631.767929089444,66.66666666666666,Potential Loyalists,0,1,0,0,0,636,2012-10-01,0.5,16304.772625455138,379.689736679691,16304.772625455138,379.689736679691,377.9216471742958,Potential Loyalists,2012-10-01,2012,10,4,October,46-55,$50-70K,Medium,1.7,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Platinum,,Last Quarter,Regular,Store,Wines
7574,45,PhD,Together,27922.0,1,1,0,3,1,80,1,80,1,6,1,41,3,111,11,0,13,2,4,11,41,2,0,3,1,6,5.857142857142857,0.1176470588235294,4,0.0,0,0,0,0,0,0,0,0,6.8,0.2619047619047619,0.3095238095238095,5,0.6190476190476191,0.2857142857142857,0.4285714285714285,35.14285714285714,0.0,Hibernating,0,1,0,0,0,50,2014-05-10,1.0,-23723.47581126893,-54.83934903562295,-23723.47581126893,-54.83934903562295,-227.9969550944612,Hibernating,2014-05-10,2014,5,2,May,36-45,<$30K,Very Low,0.1,<1 Year,Hibernating,Segment Hibernating,Bronze,High,Last Quarter,Occasional,Store,Meat
6387,48,PhD,Together,52190.0,2,1,1,4,1,39,4,39,2,9,2,77,8,422,42,0,17,0,0,18,77,2,1,3,3,9,7.7,0.1698113207547169,5,0.1666666666666666,0,0,1,0,0,0,0,0,12.0,0.5384615384615384,0.2179487179487179,3,0.7564102564102564,0.2,0.3,69.3,41.66666666666667,Potential Loyalists,0,1,1,0,0,52,2014-05-08,0.8,521.5786526912052,-1092.7429752566072,521.5786526912052,-1092.7429752566072,-26.892738720859143,Potential Loyalists,2014-05-08,2014,5,2,May,46-55,$50-70K,Very Low,0.1,<1 Year,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Quarter,Occasional,Store,Wines
5320,51,Master,Divorced,44051.0,2,1,1,3,1,20,4,20,3,12,2,171,9,432,79,7,58,6,3,18,171,3,1,4,4,12,13.153846153846152,0.02321083172147,6,0.1666666666666666,0,0,0,0,0,1,0,0,15.2,0.4593023255813953,0.3372093023255814,6,0.8313953488372093,0.2307692307692307,0.3076923076923077,223.14689146469968,50.0,Potential Loyalists,0,1,1,0,1,516,2013-01-29,1.0,-7599.161778409834,-454.74407603884174,-7599.161778409834,-454.74407603884174,203.2360708052421,Potential Loyalists,2013-01-29,2013,1,1,January,46-55,$30-50K,Low,1.4,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Month,Occasional,Store,Wines
5048,53,PhD,Single,42767.0,2,2,0,3,1,53,3,53,1,7,2,131,6,312,20,6,43,19,5,38,131,3,1,2,1,7,16.375,0.016867469879518,8,0.0,0,0,0,0,0,0,0,0,8.6,0.1515151515151515,0.3257575757575757,6,0.6212121212121212,0.375,0.25,130.01301369863015,25.0,Promising,0,1,0,0,0,414,2013-05-11,1.0,-8887.09901398958,-527.0263847849362,-8887.09901398958,-527.0263847849362,123.15876225515352,Promising,2013-05-11,2013,5,2,May,46-55,$30-50K,Low,1.1,1-2 Years,Promising,Segment Promising,Silver,High,Last Quarter,Occasional,Web,Meat
8146,48,Master,Together,46106.0,2,1,1,4,1,84,1,84,1,5,1,54,3,111,30,0,8,2,0,14,54,1,1,2,1,5,9.0,0.1,6,0.0,0,0,0,0,0,0,0,0,6.2,0.5454545454545454,0.1454545454545454,4,0.7272727272727273,0.1666666666666666,0.3333333333333333,45.0,0.0,Hibernating,0,1,0,0,0,49,2014-05-11,1.0,-5557.920978303511,-858.9267565913151,-5557.920978303511,-858.9267565913151,-73.34654616139665,Hibernating,2014-05-11,2014,5,2,May,46-55,$30-50K,Very Low,0.1,<1 Year,Hibernating,Segment Hibernating,Bronze,High,Last Quarter,Rare,Store,Wines
10031,48,PhD,Married,16927.0,2,1,1,4,1,50,3,50,3,12,1,53,7,331,20,2,23,3,1,4,53,3,0,4,5,12,4.076923076923077,0.0237623762376237,8,0.0,0,0,0,0,0,0,0,0,13.6,0.3703703703703703,0.4259259259259259,6,0.8518518518518519,0.2307692307692307,0.3076923076923077,67.5540569020021,33.33333333333333,Others,0,1,0,0,1,504,2013-02-10,1.0,-34705.07289483122,540.9813128482264,-34705.07289483122,540.9813128482264,-12.145225605064468,Others,2013-02-10,2013,2,1,February,46-55,<$30K,Very Low,1.4,1-2 Years,Others,Segment Others,Bronze,,Last Quarter,Occasional,Store,Meat
5748,59,Graduation,Married,59754.0,1,0,1,3,1,96,1,96,3,16,3,475,7,133,115,27,44,4,146,139,475,5,2,6,3,16,27.94117647058824,0.0277777777777777,5,0.1666666666666666,0,0,0,0,0,1,0,0,19.0,0.2415966386554622,0.0924369747899159,6,0.3424369747899159,0.2941176470588235,0.3529411764705882,704.2707493956487,33.33333333333333,At Risk,0,0,1,0,0,575,2012-12-01,0.8,8115.731116152194,-535.6777258774127,8115.731116152194,-535.6777258774127,364.57976873252505,At Risk,2012-12-01,2012,12,4,December,56-65,$50-70K,Low,1.6,1-2 Years,At Risk,Segment At Risk,Gold,,Last 6 Months,Regular,Store,Sweet
2134,72,Graduation,Single,53700.0,1,0,1,2,1,94,1,94,4,22,4,694,9,144,263,5,233,69,41,83,694,5,5,8,4,22,30.17391304347826,0.032258064516129,5,0.0,0,0,0,0,0,0,0,0,23.0,0.3784172661870503,0.335251798561151,6,0.8129496402877698,0.217391304347826,0.3478260869565217,1238.535795116141,50.0,At Risk,0,0,0,0,0,681,2012-08-17,1.0,2096.869039070123,387.7922401853706,2096.869039070123,387.7922401853706,395.96178675535725,At Risk,2012-08-17,2012,8,3,August,65+,$50-70K,Medium,1.9,1-2 Years,At Risk,Segment At Risk,Platinum,,Last 6 Months,Regular,Store,Wines
1523,51,Graduation,Married,59041.0,2,1,1,4,1,25,4,25,2,8,2,96,8,422,69,2,15,2,2,6,96,2,0,4,2,8,10.666666666666666,0.1481481481481481,5,0.0,0,0,0,0,0,0,0,0,9.0,0.711340206185567,0.1546391752577319,6,0.8865979381443299,0.2222222222222222,0.4444444444444444,85.33333333333333,41.66666666666667,Potential Loyalists,0,1,0,0,0,53,2014-05-07,0.9,7366.883510220046,-1369.5931142636482,7366.883510220046,-1369.5931142636482,23.66585007293349,Potential Loyalists,2014-05-07,2014,5,2,May,46-55,$50-70K,Very Low,0.1,<1 Year,Potential Loyalists,Segment Potential Loyalists,Silver,High,Last Month,Occasional,Store,Wines
9665,67,PhD,Divorced,54237.0,1,0,1,2,1,48,3,48,3,16,3,361,9,333,267,3,30,4,0,57,361,5,2,5,4,16,21.23529411764705,0.0372960372960372,6,0.0,0,0,0,0,0,0,0,0,17.2,0.7375690607734806,0.0828729281767955,5,0.8314917127071824,0.2941176470588235,0.2941176470588235,398.40902497985496,50.0,Need Attention,0,1,0,0,0,428,2013-04-27,0.9,2592.038034239733,-592.4472313120175,2592.038034239733,-592.4472313120175,141.97797513547084,Need Attention,2013-04-27,2013,4,2,April,65+,$50-70K,Low,1.2,1-2 Years,Need Attention,Segment Need Attention,Silver,,Last Quarter,Regular,Web,Wines
4640,57,Graduation,Divorced,70647.0,1,0,1,2,1,65,2,65,5,26,4,1079,11,254,561,85,171,25,123,114,1079,4,7,13,2,26,39.96296296296296,0.0401854714064915,2,0.0,0,0,0,0,0,0,0,0,26.4,0.5194444444444445,0.1583333333333333,6,0.700925925925926,0.1481481481481481,0.4814814814814814,1838.953221714865,66.66666666666666,Cannot Lose Them,1,1,0,0,0,646,2012-09-21,1.0,19064.31639483632,448.8336249792162,19064.31639483632,448.8336249792162,458.39911197573167,Cannot Lose Them,2012-09-21,2012,9,3,September,56-65,$70-100K,High,1.8,1-2 Years,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Store,Wines
3635,62,PhD,Single,52597.0,1,0,1,2,1,69,2,69,4,20,3,578,9,243,492,0,37,7,0,42,578,6,3,8,3,20,27.52380952380953,0.3703703703703703,5,0.0,0,0,0,0,0,0,0,0,21.0,0.8497409326424871,0.0639032815198618,4,0.92573402417962,0.2857142857142857,0.3809523809523809,550.4761904761905,50.0,At Risk,0,1,0,0,0,53,2014-05-07,0.9,971.2965510393842,-209.31512830243128,971.2965510393842,-209.31512830243128,-265.7132685558012,At Risk,2014-05-07,2014,5,2,May,56-65,$50-70K,Medium,0.1,<1 Year,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Store,Wines
3547,55,Master,Together,41021.0,1,1,0,3,1,12,5,12,1,7,2,64,8,512,14,7,9,6,16,12,64,2,0,3,2,7,8.0,0.0127970749542961,6,0.1666666666666666,0,0,0,0,0,1,0,0,10.2,0.2153846153846154,0.1384615384615384,6,0.4461538461538462,0.25,0.375,83.76986301369864,41.66666666666667,New Customers,0,1,1,0,0,546,2012-12-30,1.0,-10636.116578322277,-530.2233209142598,-10636.116578322277,-530.2233209142598,234.8904228230052,New Customers,2012-12-30,2012,12,4,December,46-55,$30-50K,Very Low,1.5,1-2 Years,New Customers,Segment New Customers,Silver,,Last Month,Occasional,Store,Sweet
2456,49,PhD,Married,40233.0,1,0,1,3,1,84,1,84,3,13,2,149,6,132,80,4,46,0,17,2,149,2,1,5,5,13,10.642857142857142,0.0501930501930501,6,0.0,0,0,0,0,0,0,0,0,14.2,0.5333333333333333,0.3066666666666666,5,0.84,0.1428571428571428,0.3571428571428571,138.35714285714286,25.0,At Risk,0,1,0,0,1,258,2013-10-14,1.0,-11416.561180723664,-396.19411658242825,-11416.561180723664,-396.19411658242825,-27.14495427947168,At Risk,2013-10-14,2013,10,4,October,46-55,$30-50K,Low,0.7,<1 Year,At Risk,Segment At Risk,Silver,,Last Quarter,Occasional,Store,Wines
5633,44,Graduation,Married,50183.0,2,1,1,4,1,47,3,47,3,17,3,231,9,333,97,12,84,13,10,15,231,3,1,6,7,17,12.833333333333334,3.4,5,0.0,0,0,0,0,0,0,0,0,18.0,0.418103448275862,0.3620689655172414,6,0.8362068965517241,0.1666666666666666,0.3333333333333333,218.16666666666669,50.0,Need Attention,0,1,0,0,1,4,2014-06-25,1.0,-1470.4696587671424,-741.1486017290356,-1470.4696587671424,-741.1486017290356,-148.6229944813765,Need Attention,2014-06-25,2014,6,2,June,36-45,$50-70K,Low,0.0,,Need Attention,Segment Need Attention,Silver,,Last Quarter,Regular,Store,Wines
7801,65,Graduation,Together,54753.0,1,0,1,3,1,87,1,87,4,21,4,728,9,144,197,107,227,7,59,131,728,5,2,11,3,21,33.09090909090909,0.0721649484536082,4,0.0,0,0,0,0,0,0,0,0,21.8,0.270233196159122,0.3113854595336077,6,0.5912208504801097,0.2272727272727272,0.5,694.909090909091,50.0,At Risk,0,1,0,0,0,290,2013-09-12,0.9,3134.3521132861133,-80.55304727237512,3134.3521132861133,-80.55304727237512,-114.47544083485394,At Risk,2013-09-12,2013,9,3,September,56-65,$50-70K,Medium,0.8,<1 Year,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Store,Meat
10489,51,Graduation,Married,92955.0,0,0,0,2,0,35,4,35,5,23,5,1778,14,455,693,21,925,31,24,84,1778,6,7,9,1,23,74.08333333333333,0.073015873015873,2,0.5,1,0,0,0,1,1,0,0,29.4,0.3895446880269814,0.5199550309162451,6,0.9269252388982574,0.25,0.375,1703.9166666666663,91.66666666666666,Champions,1,1,1,0,0,314,2013-08-19,1.0,41385.06369661563,54.16238192620676,41385.06369661563,54.16238192620676,-299.2539415313594,Champions,2013-08-19,2013,8,3,August,46-55,$70-100K,High,0.9,<1 Year,Champions,Segment Champions,Platinum,,Last Quarter,Regular,Store,Meat
7011,51,Graduation,Married,33471.0,1,1,0,3,1,47,3,47,2,10,2,93,7,322,43,2,27,0,9,12,93,3,0,4,3,10,8.454545454545455,0.0159744408945686,7,0.0,0,0,0,0,0,0,0,0,11.4,0.4574468085106383,0.2872340425531915,5,0.7446808510638298,0.2727272727272727,0.3636363636363636,144.76961394769614,33.33333333333333,Promising,0,1,0,0,0,625,2012-10-12,1.0,-18174.46063002256,-98.50662084295344,-18174.46063002256,-98.50662084295344,218.8551473178956,Promising,2012-10-12,2012,10,4,October,46-55,$30-50K,Very Low,1.7,1-2 Years,Promising,Segment Promising,Silver,,Last Quarter,Occasional,Store,Wines
2620,50,PhD,Married,34596.0,1,1,0,3,1,48,3,48,1,4,1,23,5,311,14,0,2,0,0,7,23,1,0,2,1,4,4.6,0.0090293453724604,8,0.1666666666666666,0,0,0,0,0,1,0,0,7.6,0.5833333333333334,0.0833333333333333,3,0.6666666666666666,0.2,0.4,22.281643835616435,16.666666666666664,Promising,0,1,1,0,0,442,2013-04-13,1.0,-17058.008157510485,-333.70612979034377,-17058.008157510485,-333.70612979034377,110.84818561861164,Promising,2013-04-13,2013,4,2,April,46-55,$30-50K,Very Low,1.2,1-2 Years,Promising,Segment Promising,Bronze,High,Last Quarter,Rare,Store,Wines
3933,44,Graduation,Together,44010.0,1,1,0,3,1,46,3,46,5,24,4,662,12,354,186,36,234,86,72,48,662,10,2,6,6,24,26.48,0.0384,9,0.0,0,0,0,0,0,0,0,0,25.8,0.2805429864253393,0.3529411764705882,6,0.7631975867269984,0.4,0.24,1086.4780273972603,75.0,Loyal Customers,0,1,0,0,0,624,2012-10-13,1.0,-7589.376893822118,666.8208269738667,-7589.376893822118,666.8208269738667,239.33045502352115,Loyal Customers,2012-10-13,2012,10,4,October,36-45,$30-50K,Medium,1.7,1-2 Years,Loyal Customers,Segment Loyal Customers,Gold,,Last Quarter,Regular,Web,Meat
10981,36,Graduation,Married,84219.0,0,0,0,2,0,27,4,27,4,18,5,1198,13,445,434,137,400,45,137,45,1198,3,4,10,1,18,63.05263157894737,0.1216216216216216,1,0.0,0,0,0,0,0,0,0,0,18.2,0.3619683069224353,0.3336113427856547,6,0.7331109257714762,0.1578947368421052,0.5263157894736842,1134.9473684210527,83.33333333333334,Champions,1,1,0,0,0,147,2014-02-02,0.9,32607.887828113,-623.875710993422,32607.887828113,-623.875710993422,-178.08252472238013,Champions,2014-02-02,2014,2,1,February,36-45,$70-100K,High,0.4,<1 Year,Champions,Segment Champions,Gold,,Last Month,Regular,Store,Wines
1734,56,PhD,Together,40706.0,3,2,1,5,1,37,4,37,2,11,2,81,8,422,59,0,11,4,2,5,81,3,0,4,4,11,6.75,0.0207939508506616,7,0.0,0,0,0,0,0,0,0,0,12.4,0.7195121951219512,0.1341463414634146,5,0.902439024390244,0.25,0.3333333333333333,107.4082191780822,41.66666666666667,Potential Loyalists,0,1,0,0,1,528,2013-01-17,1.0,-10948.772620100352,-475.60398109376297,-10948.772620100352,-475.60398109376297,209.5649456117744,Potential Loyalists,2013-01-17,2013,1,1,January,56-65,$30-50K,Very Low,1.4,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Quarter,Occasional,Store,Wines
10995,36,2n Cycle,Married,15716.0,1,1,0,3,1,8,5,8,2,10,2,92,9,522,16,5,30,8,7,26,92,3,0,4,3,10,8.363636363636363,0.0168067226890756,8,0.0,0,0,0,0,0,0,1,1,11.6,0.1720430107526881,0.3225806451612903,6,0.5806451612903226,0.2727272727272727,0.3636363636363636,136.10958904109586,50.0,Potential Loyalists,0,1,0,0,0,594,2012-11-12,1.0,-35910.931217682875,692.0515762283105,-35910.931217682875,692.0515762283105,39.01448830928644,Potential Loyalists,2012-11-12,2012,11,4,November,36-45,<$30K,Very Low,1.6,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Month,Occasional,Store,Meat
6357,65,2n Cycle,Divorced,59052.0,1,0,1,2,1,29,4,29,4,18,3,491,11,443,230,35,75,63,57,31,491,7,1,7,3,18,25.84210526315789,0.08,5,0.0,0,0,0,0,0,0,0,0,19.0,0.4674796747967479,0.1524390243902439,6,0.7479674796747967,0.3684210526315789,0.3684210526315789,465.1578947368421,66.66666666666666,Loyal Customers,0,1,0,0,0,224,2013-11-17,1.0,7410.08849731824,-674.387716244082,7410.08849731824,-674.387716244082,-25.529885794443487,Loyal Customers,2013-11-17,2013,11,4,November,56-65,$50-70K,Low,0.6,<1 Year,Loyal Customers,Segment Loyal Customers,Gold,,Last Month,Regular,Web,Wines
9209,53,Master,Together,80573.0,0,0,0,2,0,85,1,85,5,24,5,1564,11,155,829,138,430,60,92,15,1564,4,6,13,1,24,62.56,0.0384615384615384,2,0.0,0,0,0,0,0,0,0,0,24.4,0.5297124600638977,0.2747603833865815,6,0.8428115015974441,0.16,0.52,2562.7318356164383,66.66666666666666,Cannot Lose Them,1,1,0,0,0,623,2012-10-14,1.0,29028.413528830904,1040.872992168751,29028.413528830904,1040.872992168751,395.668858636453,Cannot Lose Them,2012-10-14,2012,10,4,October,46-55,$70-100K,High,1.7,1-2 Years,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Store,Wines
10286,62,Graduation,Married,83715.0,0,0,0,2,0,2,5,2,5,24,4,926,14,554,318,8,407,150,35,8,926,2,8,13,1,24,37.04,0.1632653061224489,0,0.0,0,0,0,0,0,0,0,0,24.0,0.343042071197411,0.4390507011866235,6,0.9439050701186624,0.08,0.52,888.96,91.66666666666666,Champions,0,1,0,0,0,146,2014-02-03,0.8,32082.992418270747,-1048.1693771132975,32082.992418270747,-1048.1693771132975,-68.83525409159978,Champions,2014-02-03,2014,2,1,February,56-65,$70-100K,Medium,0.4,<1 Year,Champions,Segment Champions,Gold,,Last Month,Regular,Store,Meat
2611,65,Master,Together,82576.0,0,0,0,2,0,66,2,66,4,19,5,1910,11,245,1206,55,445,168,18,18,1910,2,4,12,1,19,95.5,0.0272206303724928,1,0.1666666666666666,0,0,0,0,1,0,0,0,21.2,0.631083202511774,0.2328623757195185,6,0.9518576661433804,0.1,0.6,3464.949315068493,66.66666666666666,Cannot Lose Them,1,1,1,0,0,697,2012-08-01,1.0,31075.92144349203,2001.954781138009,31075.92144349203,2001.954781138009,533.167642802647,Cannot Lose Them,2012-08-01,2012,8,3,August,56-65,$70-100K,High,1.9,1-2 Years,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Store,Wines
1600,59,Master,Married,56962.0,3,2,1,5,1,60,2,60,4,21,3,411,9,243,292,3,77,10,3,26,411,6,3,5,7,21,18.681818181818183,0.0801526717557251,7,0.0,0,0,0,0,0,0,0,0,22.4,0.7087378640776699,0.1868932038834951,6,0.9199029126213591,0.2727272727272727,0.2272727272727272,392.3181818181818,50.0,At Risk,0,1,0,0,1,261,2013-10-11,0.8,5316.994861433886,-685.4845615382162,5316.994861433886,-685.4845615382162,-0.6919435732441457,At Risk,2013-10-11,2013,10,4,October,56-65,$50-70K,Low,0.7,<1 Year,At Risk,Segment At Risk,Silver,,Last Quarter,Regular,Web,Wines
3308,72,Graduation,Married,35704.0,2,1,1,4,1,54,3,54,2,9,2,94,7,322,30,9,12,2,11,30,94,2,0,4,3,9,9.4,0.0505617977528089,4,0.0,0,0,0,0,0,0,0,0,9.8,0.3157894736842105,0.1263157894736842,6,0.4631578947368421,0.2,0.4,84.60000000000001,33.33333333333333,Promising,0,1,0,0,0,177,2014-01-03,1.0,-15945.63523605695,-304.2313055772886,-15945.63523605695,-304.2313055772886,-91.79503910934602,Promising,2014-01-03,2014,1,1,January,65+,$30-50K,Very Low,0.5,<1 Year,Promising,Segment Promising,Silver,High,Last Quarter,Occasional,Store,Wines
5407,70,Graduation,Together,53103.0,1,0,1,3,1,70,2,70,5,28,4,1085,11,254,729,17,133,11,0,195,1085,10,6,7,5,28,37.41379310344828,0.0962199312714776,7,0.1666666666666666,0,0,1,0,0,0,0,0,31.4,0.6712707182320442,0.1224677716390423,5,0.8038674033149171,0.3448275862068966,0.2413793103448276,1047.586206896552,66.66666666666666,Cannot Lose Them,1,1,1,0,0,290,2013-09-12,0.1,1518.7564258777202,678.7624417910488,1518.7564258777202,678.7624417910488,-314.8096605536705,Cannot Lose Them,2013-09-12,2013,9,3,September,65+,$50-70K,High,0.8,<1 Year,Cannot Lose Them,Segment Cannot Lose Them,Gold,,Last Quarter,Regular,Web,Wines
2166,64,2n Cycle,Widow,46779.0,2,1,1,3,1,55,3,55,1,4,1,23,5,311,12,1,3,0,0,7,23,0,1,2,1,4,4.6,0.0113314447592068,4,0.0,0,0,0,0,0,0,0,0,4.8,0.5,0.125,4,0.625,0.0,0.4,18.4,16.666666666666664,Promising,0,1,0,0,0,352,2013-07-12,1.0,-4888.198538570636,-902.2115142039148,-4888.198538570636,-902.2115142039148,156.71317853858034,Promising,2013-07-12,2013,7,3,July,56-65,$30-50K,Very Low,1.0,<1 Year,Promising,Segment Promising,Bronze,Medium,Last Quarter,Rare,Store,Wines
3955,59,Graduation,Divorced,4861.0,0,0,0,1,0,20,4,20,1,0,1,6,6,411,2,1,1,1,0,1,6,0,0,0,0,0,6.0,0.0,14,0.0,0,0,0,0,0,0,0,0,2.8,0.2857142857142857,0.1428571428571428,5,0.5714285714285714,0.0,0.0,0.0,25.0,New Customers,0,1,0,0,0,7,2014-06-22,1.0,-46762.548304506905,927.5272651455832,-46762.548304506905,927.5272651455832,-450.4190252840672,New Customers,2014-06-22,2014,6,2,June,56-65,<$30K,Very Low,0.0,,New Customers,Segment New Customers,Bronze,Low,Last Month,,Web,Wines
6634,45,Master,Divorced,33462.0,1,1,0,2,1,78,2,78,1,6,1,54,4,211,22,3,18,0,0,11,54,2,0,3,1,6,7.714285714285714,0.018348623853211,7,0.0,0,0,0,0,0,0,0,0,7.4,0.4,0.3272727272727272,4,0.7272727272727273,0.2857142857142857,0.4285714285714285,46.285714285714285,8.333333333333332,About to Sleep,0,1,0,0,0,326,2013-08-07,1.0,-18188.383367332288,-248.0753396294931,-18188.383367332288,-248.0753396294931,4.152096008746469,About to Sleep,2013-08-07,2013,8,3,August,36-45,$30-50K,Very Low,0.9,<1 Year,About to Sleep,Segment About to Sleep,Bronze,High,Last Quarter,Occasional,Store,Wines
3056,46,Graduation,Divorced,63693.0,1,0,1,2,1,63,2,63,5,29,4,1150,11,254,587,43,337,42,87,54,1150,11,6,9,3,29,38.333333333333336,0.1119691119691119,6,0.0,0,0,0,0,0,0,0,0,30.2,0.5099913119026933,0.2927888792354474,6,0.8392701998262381,0.3666666666666666,0.3,1111.6666666666667,66.66666666666666,Cannot Lose Them,1,1,0,0,0,258,2013-10-14,0.5,12102.14052901364,289.72059019539165,12102.14052901364,289.72059019539165,-273.8151739652509,Cannot Lose Them,2013-10-14,2013,10,4,October,46-55,$50-70K,High,0.7,<1 Year,Cannot Lose Them,Segment Cannot Lose Them,Gold,,Last Quarter,Regular,Web,Wines
5718,74,Graduation,Married,80763.0,0,0,0,2,0,17,5,17,5,23,5,1415,15,555,674,168,108,192,42,231,1415,5,11,6,1,23,58.958333333333336,0.0721003134796238,3,0.5,1,0,0,0,1,1,0,0,29.6,0.4759887005649718,0.0762711864406779,6,0.6878531073446328,0.2083333333333333,0.25,1356.0416666666667,100.0,Champions,1,1,1,0,0,318,2013-08-15,1.0,29173.25535643469,-68.88712360764112,29173.25535643469,-68.88712360764112,-148.84721437238846,Champions,2013-08-15,2013,8,3,August,65+,$70-100K,High,0.9,<1 Year,Champions,Segment Champions,Platinum,,Last Month,Regular,Catalog,Wines
6872,50,PhD,Married,65352.0,1,0,1,3,1,43,3,43,3,16,3,405,9,333,284,3,84,4,7,23,405,4,2,8,2,16,23.823529411764707,0.0511182108626198,4,0.0,0,0,0,0,0,0,0,0,16.8,0.6995073891625616,0.2068965517241379,6,0.916256157635468,0.2352941176470588,0.4705882352941176,381.1764705882353,50.0,Need Attention,0,1,0,0,0,312,2013-08-21,0.8,13697.314604229992,-1074.6246017343988,13697.314604229992,-1074.6246017343988,109.27315031212515,Need Attention,2013-08-21,2013,8,3,August,46-55,$50-70K,Low,0.9,<1 Year,Need Attention,Segment Need Attention,Silver,,Last Quarter,Regular,Store,Wines
